transaction_id,payment,transaction_type,product_id,product_count,dates
469,727.1649049511036,PURCHASE,a,5.0,2019-01-22
472,-247.2031502996216,REFUND,c,4.0,2019-01-22
476,782.3829075160494,PURCHASE,c,1.0,2019-01-22
475,426.2204969021919,PURCHASE,c,2.0,2019-01-22
476,120.10682074722823,PURCHASE,b,5.0,2019-01-22
477,801.2065349436634,PURCHASE,a,0.0,2019-01-22
476,131.2177093054052,PURCHASE,c,4.0,2019-01-22
477,295.80352791094845,PURCHASE,b,3.0,2019-01-22
481,613.9203232350034,PURCHASE,c,1.0,2019-01-22
481,245.1478973602056,PURCHASE,d,4.0,2019-01-22
481,144.1851186750387,PURCHASE,a,3.0,2019-01-22
482,350.79272207744407,PURCHASE,a,0.0,2019-01-22
483,237.2499754493025,PURCHASE,d,0.0,2019-01-22
484,630.329039882458,PURCHASE,b,,2019-01-23
483,204.9789870306561,PURCHASE,a,2.0,2019-01-22
486,708.0525472965668,PURCHASE,e,3.0,2019-01-23
489,154.62544564586133,PURCHASE,d,2.0,2019-01-23
491,388.7818551614942,PURCHASE,a,4.0,2019-01-23
488,904.5756416480376,PURCHASE,e,2.0,2019-01-23
490,187.42669492035103,PURCHASE,b,1.0,2019-01-23
489,500.84927367839407,PURCHASE,b,3.0,2019-01-23
490,174.4796551546548,PURCHASE,d,4.0,2019-01-23
495,895.7480990866941,PURCHASE,d,3.0,2019-01-23
495,16.128260786342107,PURCHASE,a,3.0,2019-01-23
495,472.18731043952687,PURCHASE,e,5.0,2019-01-23
494,184.04161229872162,PURCHASE,b,1.0,2019-01-23
500,875.9928730109435,PURCHASE,c,3.0,2019-01-23
499,241.07481006140063,PURCHASE,e,1.0,2019-01-23
497,721.0636946443121,PURCHASE,c,5.0,2019-01-23
500,447.1867674519293,PURCHASE,d,0.0,2019-01-23
500,161.3032852243579,PURCHASE,d,3.0,2019-01-23
500,944.3481032855477,PURCHASE,a,2.0,2019-01-23
501,266.31930304681526,PURCHASE,b,,2019-01-23
507,200.62330812866858,PURCHASE,c,1.0,2019-01-23
504,208.7020004513994,PURCHASE,a,4.0,2019-01-23
507,508.519643847689,PURCHASE,d,1.0,2019-01-23
507,639.9089693417569,PURCHASE,d,3.0,2019-01-23
511,60.50163908489503,PURCHASE,e,1.0,2019-01-23
508,876.1478648558417,PURCHASE,d,0.0,2019-01-23
508,678.1481074444009,PURCHASE,e,3.0,2019-01-23
512,809.3519178699163,PURCHASE,a,5.0,2019-01-23
512,885.2381436832435,PURCHASE,a,4.0,2019-01-23
515,111.32738848858637,PURCHASE,b,4.0,2019-01-23
512,241.1525955630882,PURCHASE,e,,2019-01-23
514,876.1132914417623,PURCHASE,d,3.0,2019-01-23
516,737.2411450184168,PURCHASE,a,1.0,2019-01-23
517,355.86954594346156,PURCHASE,a,5.0,2019-01-23
517,8.153562210730048,PURCHASE,b,5.0,2019-01-23
522,329.0848160697598,PURCHASE,c,4.0,2019-01-23
521,10.872979093853875,PURCHASE,b,4.0,2019-01-23
523,762.9519041365903,PURCHASE,c,0.0,2019-01-23
521,55.74301959925998,PURCHASE,b,3.0,2019-01-23
524,643.3205765209459,PURCHASE,e,0.0,2019-01-23
526,636.0035261456967,PURCHASE,a,5.0,2019-01-23
526,945.3669345559299,PURCHASE,a,0.0,2019-01-23
528,462.57676620121646,PURCHASE,c,,2019-01-23
528,132.87642946483447,PURCHASE,a,5.0,2019-01-23
529,469.39684808656256,PURCHASE,c,3.0,2019-01-24
527,456.8797242955052,PURCHASE,c,4.0,2019-01-23
531,228.34893478972907,PURCHASE,d,4.0,2019-01-24
529,340.2003285212333,PURCHASE,e,0.0,2019-01-24
533,824.0377434652193,PURCHASE,b,5.0,2019-01-24
534,641.3631984650767,PURCHASE,c,5.0,2019-01-24
536,124.98320917407679,PURCHASE,b,1.0,2019-01-24
537,113.74634519839776,PURCHASE,b,5.0,2019-01-24
536,25.867754727721625,PURCHASE,d,5.0,2019-01-24
538,505.42449300639913,PURCHASE,a,,2019-01-24
538,540.6745719166155,PURCHASE,a,2.0,2019-01-24
537,421.48741042301765,PURCHASE,c,5.0,2019-01-24
541,395.14438166816524,PURCHASE,a,3.0,2019-01-24
544,-652.7384377759569,REFUND,e,0.0,2019-01-24
542,339.3260167423544,PURCHASE,b,0.0,2019-01-24
541,901.2762090306256,PURCHASE,e,2.0,2019-01-24
542,883.2403358295303,PURCHASE,a,4.0,2019-01-24
545,555.0512096860851,PURCHASE,a,4.0,2019-01-24
549,328.165008911644,PURCHASE,c,4.0,2019-01-24
546,297.6246975978071,PURCHASE,c,0.0,2019-01-24
548,444.3028700796824,PURCHASE,b,0.0,2019-01-24
548,65.7964981250102,PURCHASE,c,3.0,2019-01-24
548,325.81419226032006,PURCHASE,d,3.0,2019-01-24
552,464.2342311005452,PURCHASE,,,2019-01-24
551,960.3688202175963,PURCHASE,d,4.0,2019-01-24
556,575.4279929885237,PURCHASE,b,0.0,2019-01-24
554,700.7477132386247,PURCHASE,d,1.0,2019-01-24
556,169.4438294713748,PURCHASE,a,4.0,2019-01-24
555,609.6387540046726,PURCHASE,a,3.0,2019-01-24
559,224.9224204038872,PURCHASE,b,3.0,2019-01-24
561,453.4582819424073,PURCHASE,d,2.0,2019-01-24
561,327.8648241038368,PURCHASE,a,5.0,2019-01-24
559,306.5819932869936,PURCHASE,b,0.0,2019-01-24
559,368.58605216976383,PURCHASE,a,0.0,2019-01-24
563,114.28397193086948,PURCHASE,d,,2019-01-24
564,581.1787373159428,PURCHASE,,,2019-01-24
566,682.3401636908619,PURCHASE,c,4.0,2019-01-24
568,666.8256095847117,PURCHASE,a,3.0,2019-01-24
568,403.4401178870721,PURCHASE,a,3.0,2019-01-24
566,380.65427736107216,PURCHASE,c,0.0,2019-01-24
566,36.64521099549356,PURCHASE,e,0.0,2019-01-24
568,764.411887076841,PURCHASE,e,1.0,2019-01-24
569,216.2772541676672,PURCHASE,b,2.0,2019-01-24
573,175.63772851981884,PURCHASE,a,3.0,2019-01-24
570,882.3068553584703,PURCHASE,d,0.0,2019-01-24
575,434.94141719619086,PURCHASE,d,2.0,2019-01-24
573,190.96675365368287,PURCHASE,e,0.0,2019-01-24
577,871.3510031187095,PURCHASE,b,,2019-01-25
576,798.9517160012082,PURCHASE,e,0.0,2019-01-25
579,829.0682270868305,PURCHASE,e,3.0,2019-01-25
581,553.14235985341,PURCHASE,e,1.0,2019-01-25
577,406.4142893113697,PURCHASE,b,2.0,2019-01-25
583,716.6103452695005,PURCHASE,d,0.0,2019-01-25
581,877.5295259831867,PURCHASE,d,2.0,2019-01-25
584,732.903778432842,PURCHASE,c,,2019-01-25
584,310.8961005304405,PURCHASE,a,3.0,2019-01-25
587,434.4472619450621,PURCHASE,e,1.0,2019-01-25
587,390.19683699304784,PURCHASE,b,1.0,2019-01-25
586,550.1728242719088,PURCHASE,c,1.0,2019-01-25
589,12.733198162495851,PURCHASE,b,5.0,2019-01-25
589,199.055554420414,PURCHASE,b,5.0,2019-01-25
592,776.7723028831826,PURCHASE,a,4.0,2019-01-25
589,803.2920571145949,PURCHASE,c,5.0,2019-01-25
589,12.250954178650408,PURCHASE,b,0.0,2019-01-25
594,58.161468442125,PURCHASE,c,1.0,2019-01-25
592,515.7166473298687,PURCHASE,e,1.0,2019-01-25
597,850.5279551432001,PURCHASE,b,2.0,2019-01-25
596,438.0647686711837,PURCHASE,e,3.0,2019-01-25
595,832.5057566297992,PURCHASE,e,3.0,2019-01-25
598,860.931748763507,PURCHASE,d,2.0,2019-01-25
599,724.7040379652042,PURCHASE,a,0.0,2019-01-25
599,963.8090509342749,PURCHASE,b,5.0,2019-01-25
600,746.2118659628418,PURCHASE,d,2.0,2019-01-25
601,289.9383176097581,PURCHASE,c,5.0,2019-01-25
601,859.6787688407522,PURCHASE,c,2.0,2019-01-25
602,498.7015862310629,PURCHASE,c,5.0,2019-01-25
606,661.381307949802,PURCHASE,d,1.0,2019-01-25
607,564.9511999617855,PURCHASE,c,4.0,2019-01-25
604,61.50914071756053,PURCHASE,d,4.0,2019-01-25
607,528.044582235417,PURCHASE,b,2.0,2019-01-25
609,686.5790882458977,PURCHASE,b,0.0,2019-01-25
612,110.84724081040775,PURCHASE,d,0.0,2019-01-25
611,238.40391399191208,PURCHASE,a,5.0,2019-01-25
614,150.1829966144137,PURCHASE,b,2.0,2019-01-25
613,449.4932911964479,PURCHASE,c,2.0,2019-01-25
615,459.5106563176203,PURCHASE,c,2.0,2019-01-25
614,748.2113489755799,PURCHASE,e,,2019-01-25
618,370.61133318965136,PURCHASE,c,3.0,2019-01-25
614,374.3469010935729,PURCHASE,b,2.0,2019-01-25
615,402.94211071756524,PURCHASE,c,3.0,2019-01-25
620,206.72215185316168,PURCHASE,d,5.0,2019-01-25
619,415.8052560438807,PURCHASE,e,2.0,2019-01-25
621,-963.3691289749996,REFUND,b,5.0,2019-01-25
622,286.1790432885422,PURCHASE,e,3.0,2019-01-25
623,23.30839071675428,PURCHASE,a,0.0,2019-01-25
621,216.02863072258205,PURCHASE,a,3.0,2019-01-25
624,261.9053630183741,PURCHASE,e,4.0,2019-01-25
628,676.8322555650221,PURCHASE,c,0.0,2019-01-26
624,930.9181705940033,PURCHASE,d,1.0,2019-01-25
625,696.1178392778655,PURCHASE,a,1.0,2019-01-26
631,297.04874014956715,PURCHASE,e,3.0,2019-01-26
631,389.38167853516427,PURCHASE,a,2.0,2019-01-26
632,291.4129977580183,PURCHASE,e,3.0,2019-01-26
630,64.60509565166484,PURCHASE,c,,2019-01-26
631,148.7568711221905,PURCHASE,b,3.0,2019-01-26
635,207.17040789195994,PURCHASE,c,5.0,2019-01-26
632,697.2732058429266,PURCHASE,b,,2019-01-26
635,279.7652520852886,PURCHASE,d,2.0,2019-01-26
637,676.1166289789161,PURCHASE,d,3.0,2019-01-26
638,340.4035961072306,PURCHASE,c,3.0,2019-01-26
638,970.7864762315894,PURCHASE,b,5.0,2019-01-26
638,731.2517525482285,PURCHASE,c,,2019-01-26
642,473.00885603443635,PURCHASE,d,1.0,2019-01-26
642,161.87849206454064,PURCHASE,d,1.0,2019-01-26
645,891.3835915201763,PURCHASE,c,0.0,2019-01-26
643,425.81276277420955,PURCHASE,d,3.0,2019-01-26
645,630.8536439753971,PURCHASE,e,1.0,2019-01-26
648,713.5531052535912,PURCHASE,a,0.0,2019-01-26
644,293.3335884935568,PURCHASE,d,1.0,2019-01-26
649,921.488748559254,PURCHASE,e,3.0,2019-01-26
651,409.91745568230976,PURCHASE,a,2.0,2019-01-26
652,712.8067221524323,PURCHASE,a,2.0,2019-01-26
651,992.073633874106,PURCHASE,d,1.0,2019-01-26
650,299.89833970230393,PURCHASE,a,1.0,2019-01-26
650,35.24418466589208,PURCHASE,e,0.0,2019-01-26
651,97.50796309973641,PURCHASE,e,,2019-01-26
656,287.2472894573607,PURCHASE,b,3.0,2019-01-26
656,853.9501314023214,PURCHASE,d,5.0,2019-01-26
654,81.42198214922757,PURCHASE,b,2.0,2019-01-26
659,744.1615026348321,PURCHASE,e,2.0,2019-01-26
656,207.29589768758683,PURCHASE,a,,2019-01-26
657,468.96326170310186,PURCHASE,b,5.0,2019-01-26
663,549.5211946376897,PURCHASE,c,4.0,2019-01-26
662,966.3208625723348,PURCHASE,a,5.0,2019-01-26
661,382.63260235300777,PURCHASE,e,0.0,2019-01-26
663,120.78867138774041,PURCHASE,e,5.0,2019-01-26
666,180.1042361321772,PURCHASE,c,5.0,2019-01-26
664,191.23237330505083,PURCHASE,a,,2019-01-26
664,354.1716864025453,PURCHASE,c,0.0,2019-01-26
669,403.50195987482874,PURCHASE,e,4.0,2019-01-26
666,953.659875585612,PURCHASE,e,5.0,2019-01-26
667,420.0271299881091,PURCHASE,b,4.0,2019-01-26
671,30.385219188941328,PURCHASE,b,1.0,2019-01-26
673,575.9491064436991,PURCHASE,a,1.0,2019-01-26
672,181.77816189990847,PURCHASE,e,5.0,2019-01-26
676,34.169650692404296,PURCHASE,b,0.0,2019-01-27
673,611.5650071232915,PURCHASE,e,4.0,2019-01-26
675,214.43006785833097,PURCHASE,e,2.0,2019-01-26
676,703.9890309214721,PURCHASE,e,1.0,2019-01-27
677,553.6157217940153,PURCHASE,c,2.0,2019-01-27
676,911.2841571911438,PURCHASE,e,4.0,2019-01-27
678,550.1366318008811,PURCHASE,b,5.0,2019-01-27
683,-407.4090226623365,REFUND,e,0.0,2019-01-27
682,62.397488710649206,PURCHASE,e,1.0,2019-01-27
685,851.1810765489674,PURCHASE,b,4.0,2019-01-27
684,125.03471942538957,PURCHASE,b,2.0,2019-01-27
682,432.12813061616583,PURCHASE,b,4.0,2019-01-27
687,469.4364425017869,PURCHASE,c,1.0,2019-01-27
684,349.4989934093299,PURCHASE,c,4.0,2019-01-27
685,953.5198166173155,PURCHASE,d,4.0,2019-01-27
686,510.7594987392139,PURCHASE,e,0.0,2019-01-27
691,59.293570757612876,PURCHASE,c,0.0,2019-01-27
689,680.921437888505,PURCHASE,a,,2019-01-27
691,889.6113326487464,PURCHASE,b,3.0,2019-01-27
694,551.8432414110088,PURCHASE,b,2.0,2019-01-27
691,167.42584183516274,PURCHASE,a,,2019-01-27
695,331.26192101982775,PURCHASE,e,,2019-01-27
694,794.6688121506495,PURCHASE,b,5.0,2019-01-27
694,52.37663010068194,PURCHASE,b,3.0,2019-01-27
695,895.9143351640232,PURCHASE,a,3.0,2019-01-27
698,856.0746929195121,PURCHASE,a,3.0,2019-01-27
702,768.3054118705929,PURCHASE,c,1.0,2019-01-27
701,865.9806347339796,PURCHASE,d,0.0,2019-01-27
704,873.5206416704646,PURCHASE,c,3.0,2019-01-27
700,856.439124926819,PURCHASE,b,,2019-01-27
703,411.95927512224006,PURCHASE,d,4.0,2019-01-27
702,611.4064579190634,PURCHASE,b,4.0,2019-01-27
704,662.2007375231175,PURCHASE,c,4.0,2019-01-27
708,677.6405122032272,PURCHASE,d,4.0,2019-01-27
710,575.2316651280408,PURCHASE,a,1.0,2019-01-27
706,429.8541456736101,PURCHASE,c,0.0,2019-01-27
708,152.61747700872962,PURCHASE,d,5.0,2019-01-27
710,958.7281600362156,PURCHASE,d,1.0,2019-01-27
713,372.12179262014575,PURCHASE,d,5.0,2019-01-27
715,60.43557604003536,PURCHASE,b,4.0,2019-01-27
713,956.0300382632693,PURCHASE,d,4.0,2019-01-27
714,252.07917933400194,PURCHASE,c,4.0,2019-01-27
713,658.8224160110411,PURCHASE,e,1.0,2019-01-27
716,323.80979621551586,PURCHASE,c,3.0,2019-01-27
718,386.2368613569375,PURCHASE,c,0.0,2019-01-27
717,254.73844653183042,PURCHASE,a,0.0,2019-01-27
719,510.350633722067,PURCHASE,b,,2019-01-27
722,646.0760059520301,PURCHASE,e,1.0,2019-01-27
719,199.1653687449808,PURCHASE,c,2.0,2019-01-27
721,260.68710667624475,PURCHASE,c,1.0,2019-01-27
722,171.7999356055948,PURCHASE,c,0.0,2019-01-27
722,501.40053416241824,PURCHASE,a,4.0,2019-01-27
728,244.30484371922913,PURCHASE,b,,2019-01-27
727,136.94759197606567,PURCHASE,d,5.0,2019-01-27
729,429.0540888106689,PURCHASE,d,5.0,2019-01-28
727,494.4023950454681,PURCHASE,e,0.0,2019-01-27
727,924.1903652872751,PURCHASE,b,,2019-01-27
733,817.0731453821685,PURCHASE,a,,2019-01-28
733,324.4867984157959,PURCHASE,b,1.0,2019-01-28
731,633.5272046864982,PURCHASE,c,1.0,2019-01-28
735,67.30257518808102,PURCHASE,a,2.0,2019-01-28
733,817.321777854426,PURCHASE,b,1.0,2019-01-28
733,429.3171227633666,PURCHASE,b,0.0,2019-01-28
738,343.6326641092512,PURCHASE,c,0.0,2019-01-28
736,77.40982425601727,PURCHASE,d,5.0,2019-01-28
736,27.617740267586676,PURCHASE,d,5.0,2019-01-28
739,806.0272121344162,PURCHASE,c,5.0,2019-01-28
740,215.24133199812368,PURCHASE,a,3.0,2019-01-28
744,701.0121170919595,PURCHASE,c,4.0,2019-01-28
742,750.821771397701,PURCHASE,e,,2019-01-28
744,696.2678404652803,PURCHASE,c,0.0,2019-01-28
747,277.41209800744247,PURCHASE,d,4.0,2019-01-28
747,269.9477500768025,PURCHASE,b,0.0,2019-01-28
744,756.4390998802797,PURCHASE,d,2.0,2019-01-28
747,706.0838920178709,PURCHASE,d,3.0,2019-01-28
748,607.2304765304154,PURCHASE,a,1.0,2019-01-28
749,460.9927449251015,PURCHASE,b,4.0,2019-01-28
750,692.2170640230333,PURCHASE,a,1.0,2019-01-28
750,249.7576164644203,PURCHASE,e,3.0,2019-01-28
753,192.35669460750637,PURCHASE,c,,2019-01-28
754,589.9731008629383,PURCHASE,d,4.0,2019-01-28
752,710.8530261069965,PURCHASE,a,0.0,2019-01-28
753,462.6620861522379,PURCHASE,a,1.0,2019-01-28
755,492.8707380634081,PURCHASE,d,4.0,2019-01-28
758,338.63798301312687,PURCHASE,b,4.0,2019-01-28
756,68.21547830505959,PURCHASE,d,4.0,2019-01-28
758,-3.592585681965077,REFUND,d,2.0,2019-01-28
763,672.5993926214742,PURCHASE,a,4.0,2019-01-28
759,939.1858042900315,PURCHASE,b,2.0,2019-01-28
762,617.7480684801742,PURCHASE,c,1.0,2019-01-28
765,843.2245983740851,PURCHASE,c,4.0,2019-01-28
764,740.3240391630529,PURCHASE,e,2.0,2019-01-28
764,390.13211487648914,PURCHASE,b,5.0,2019-01-28
766,344.788973839313,PURCHASE,b,4.0,2019-01-28
766,177.16581198775316,PURCHASE,b,3.0,2019-01-28
768,882.9212497632158,PURCHASE,b,4.0,2019-01-28
772,765.0683054418032,PURCHASE,e,0.0,2019-01-28
772,398.11993839248794,PURCHASE,b,0.0,2019-01-28
772,427.2440586838485,PURCHASE,c,2.0,2019-01-28
770,709.5606819687283,PURCHASE,a,2.0,2019-01-28
774,823.4308329285269,PURCHASE,a,0.0,2019-01-28
776,396.0326890033039,PURCHASE,c,4.0,2019-01-28
775,760.7632225661415,PURCHASE,c,3.0,2019-01-28
778,792.8263367032586,PURCHASE,d,4.0,2019-01-28
779,359.0070563753708,PURCHASE,e,,2019-01-28
777,509.9085061645012,PURCHASE,a,2.0,2019-01-28
782,161.56598527653787,PURCHASE,a,0.0,2019-01-28
779,-560.2959421618173,REFUND,a,4.0,2019-01-28
784,278.4666033238662,PURCHASE,a,3.0,2019-01-29
782,881.8651992283593,PURCHASE,c,3.0,2019-01-28
786,221.975713191652,PURCHASE,d,0.0,2019-01-29
782,399.1081755785036,PURCHASE,e,,2019-01-28
783,82.64946002528994,PURCHASE,c,4.0,2019-01-28
786,778.7263391195315,PURCHASE,c,1.0,2019-01-29
788,332.73447133365573,PURCHASE,b,,2019-01-29
788,801.204525518534,PURCHASE,b,0.0,2019-01-29
792,66.56640988209861,PURCHASE,c,2.0,2019-01-29
792,754.0045139034746,PURCHASE,d,0.0,2019-01-29
794,781.8280849610718,PURCHASE,c,3.0,2019-01-29
793,388.09145224710426,PURCHASE,d,1.0,2019-01-29
794,545.0987619444676,PURCHASE,c,1.0,2019-01-29
794,932.7681101525081,PURCHASE,e,5.0,2019-01-29
797,552.1075090647189,PURCHASE,a,3.0,2019-01-29
794,204.2123311418158,PURCHASE,c,3.0,2019-01-29
800,895.3595354375243,PURCHASE,a,3.0,2019-01-29
799,284.17280344688044,PURCHASE,e,2.0,2019-01-29
797,956.3914902020939,PURCHASE,c,1.0,2019-01-29
801,789.2444658463446,PURCHASE,e,0.0,2019-01-29
804,182.36008167857221,PURCHASE,a,2.0,2019-01-29
804,49.90914129479107,PURCHASE,d,2.0,2019-01-29
804,98.93591845144611,PURCHASE,c,1.0,2019-01-29
804,321.4215060011474,PURCHASE,d,1.0,2019-01-29
808,-672.6727493608929,REFUND,a,3.0,2019-01-29
809,878.6366240269639,PURCHASE,e,4.0,2019-01-29
805,463.9154421248447,PURCHASE,b,1.0,2019-01-29
810,852.862034787056,PURCHASE,a,,2019-01-29
811,115.17178315871368,PURCHASE,b,5.0,2019-01-29
809,981.1972473671143,PURCHASE,b,2.0,2019-01-29
814,773.8419066570443,PURCHASE,c,2.0,2019-01-29
813,638.4019632898495,PURCHASE,b,2.0,2019-01-29
812,472.4326758087221,PURCHASE,a,2.0,2019-01-29
817,38.910786114818016,PURCHASE,d,3.0,2019-01-29
815,469.2164511100263,PURCHASE,e,3.0,2019-01-29
818,710.9421005807094,PURCHASE,b,4.0,2019-01-29
820,881.1969467223279,PURCHASE,b,1.0,2019-01-29
820,552.9097796616652,PURCHASE,a,1.0,2019-01-29
820,238.0143157371646,PURCHASE,b,1.0,2019-01-29
821,77.3936703080098,PURCHASE,a,4.0,2019-01-29
821,187.30714731732078,PURCHASE,c,1.0,2019-01-29
825,517.1477282823583,PURCHASE,a,0.0,2019-01-29
824,168.05333366234288,PURCHASE,c,,2019-01-29
826,385.30353955727645,PURCHASE,e,2.0,2019-01-29
825,478.56115316356176,PURCHASE,a,0.0,2019-01-29
829,624.1200738365313,PURCHASE,e,1.0,2019-01-29
829,720.5991871559642,PURCHASE,c,4.0,2019-01-29
831,579.9910326020537,PURCHASE,a,,2019-01-29
827,150.01432818024108,PURCHASE,d,0.0,2019-01-29
829,428.8349367223949,PURCHASE,e,5.0,2019-01-29
829,737.9018199994513,PURCHASE,d,1.0,2019-01-29
834,243.91412284189929,PURCHASE,b,4.0,2019-01-29
836,157.53020505138272,PURCHASE,d,5.0,2019-01-29
834,491.46173780237103,PURCHASE,b,1.0,2019-01-29
835,442.18466648470735,PURCHASE,e,2.0,2019-01-29
839,772.371232265038,PURCHASE,a,5.0,2019-01-29
835,-273.11817865848053,REFUND,c,,2019-01-29
837,525.1560723718432,PURCHASE,e,,2019-01-29
841,695.3752765281394,PURCHASE,a,2.0,2019-01-30
839,854.9129957028051,PURCHASE,d,2.0,2019-01-29
843,303.9134543112224,PURCHASE,b,3.0,2019-01-30
840,605.0407973945237,PURCHASE,d,5.0,2019-01-29
845,670.0115197850498,PURCHASE,c,3.0,2019-01-30
847,627.6602206692482,PURCHASE,e,5.0,2019-01-30
848,668.5782534801638,PURCHASE,e,2.0,2019-01-30
849,252.9440891327235,PURCHASE,d,,2019-01-30
845,508.68838270389983,PURCHASE,a,,2019-01-30
851,762.0411038309314,PURCHASE,e,2.0,2019-01-30
849,881.1839143179616,PURCHASE,b,4.0,2019-01-30
849,297.5195089388237,PURCHASE,c,,2019-01-30
850,989.4304193775987,PURCHASE,c,4.0,2019-01-30
851,156.71657415805674,PURCHASE,a,4.0,2019-01-30
852,39.67016140000956,PURCHASE,b,4.0,2019-01-30
853,617.4898597254293,PURCHASE,a,2.0,2019-01-30
856,635.3818677356252,PURCHASE,d,1.0,2019-01-30
855,206.43914336481706,PURCHASE,e,4.0,2019-01-30
860,428.05710207041636,PURCHASE,d,2.0,2019-01-30
859,247.67250055875922,PURCHASE,c,1.0,2019-01-30
859,242.25883188372944,PURCHASE,e,,2019-01-30
863,495.955247034765,PURCHASE,c,5.0,2019-01-30
860,415.17564528391915,PURCHASE,c,1.0,2019-01-30
864,210.5522855108297,PURCHASE,e,5.0,2019-01-30
861,431.1152843440166,PURCHASE,a,4.0,2019-01-30
865,579.5521046304389,PURCHASE,c,5.0,2019-01-30
865,879.5755908471924,PURCHASE,d,4.0,2019-01-30
866,781.6985746056994,PURCHASE,d,3.0,2019-01-30
867,197.24822367793791,PURCHASE,e,2.0,2019-01-30
868,591.4402825944788,PURCHASE,a,0.0,2019-01-30
870,299.8155038859025,PURCHASE,a,3.0,2019-01-30
868,297.9422166661886,PURCHASE,d,4.0,2019-01-30
871,638.2165473052811,PURCHASE,b,0.0,2019-01-30
871,123.03601728692027,PURCHASE,d,,2019-01-30
873,848.8573873565115,PURCHASE,d,2.0,2019-01-30
873,937.6520691474651,PURCHASE,b,3.0,2019-01-30
873,731.2398136599919,PURCHASE,d,5.0,2019-01-30
879,453.6429323050464,PURCHASE,a,3.0,2019-01-30
875,548.9032523300191,PURCHASE,c,0.0,2019-01-30
880,255.65243211073474,PURCHASE,b,1.0,2019-01-30
878,925.7496368889967,PURCHASE,d,1.0,2019-01-30
881,375.68922456665433,PURCHASE,a,0.0,2019-01-30
880,-978.6433829819487,REFUND,a,1.0,2019-01-30
880,631.1658258290595,PURCHASE,a,2.0,2019-01-30
884,495.8979873742032,PURCHASE,b,,2019-01-30
887,277.67810242419534,PURCHASE,a,1.0,2019-01-30
885,948.8838690105176,PURCHASE,b,3.0,2019-01-30
888,525.1635805657673,PURCHASE,a,4.0,2019-01-30
888,860.9082027948064,PURCHASE,e,2.0,2019-01-30
887,267.1920685302761,PURCHASE,a,1.0,2019-01-30
887,419.7484737102963,PURCHASE,a,1.0,2019-01-30
890,665.9534617084306,PURCHASE,e,3.0,2019-01-30
893,865.5163451646514,PURCHASE,c,5.0,2019-01-30
891,424.2104328606486,PURCHASE,e,4.0,2019-01-30
893,297.10556205567553,PURCHASE,d,5.0,2019-01-30
895,775.4830247335153,PURCHASE,a,0.0,2019-01-30
897,-783.0770331044488,REFUND,c,1.0,2019-01-30
898,722.4603670619418,PURCHASE,e,3.0,2019-01-30
900,129.50096598087046,PURCHASE,e,1.0,2019-01-31
900,317.08942239028283,PURCHASE,b,2.0,2019-01-31
900,386.7575878080642,PURCHASE,b,3.0,2019-01-31
898,908.5273079732293,PURCHASE,b,0.0,2019-01-30
904,326.391528746192,PURCHASE,d,5.0,2019-01-31
902,37.25729332923311,PURCHASE,d,0.0,2019-01-31
903,387.15096369945724,PURCHASE,b,4.0,2019-01-31
903,572.8690583484569,PURCHASE,d,5.0,2019-01-31
907,930.0197052751345,PURCHASE,d,4.0,2019-01-31
908,639.3207527416951,PURCHASE,e,5.0,2019-01-31
910,264.87162776067976,PURCHASE,d,5.0,2019-01-31
911,618.4436874069487,PURCHASE,d,0.0,2019-01-31
911,150.24695898685815,PURCHASE,c,5.0,2019-01-31
911,-828.9740770977361,REFUND,a,4.0,2019-01-31
909,262.2748335448761,PURCHASE,c,4.0,2019-01-31
913,267.68382980361116,PURCHASE,a,3.0,2019-01-31
916,371.2618459904193,PURCHASE,d,1.0,2019-01-31
912,599.6281773655124,PURCHASE,c,0.0,2019-01-31
915,807.2145794521,PURCHASE,d,3.0,2019-01-31
919,718.0000735426723,PURCHASE,a,0.0,2019-01-31
917,514.5343650853083,PURCHASE,c,,2019-01-31
919,133.0150226155703,PURCHASE,a,5.0,2019-01-31
917,407.56832902751097,PURCHASE,b,4.0,2019-01-31
922,222.32131466815875,PURCHASE,e,,2019-01-31
924,97.33233035145483,PURCHASE,b,4.0,2019-01-31
920,793.0141188542766,PURCHASE,c,0.0,2019-01-31
924,144.1044006070026,PURCHASE,c,0.0,2019-01-31
923,221.86265487256628,PURCHASE,a,1.0,2019-01-31
928,48.03272016254634,PURCHASE,e,1.0,2019-01-31
925,902.8214852663826,PURCHASE,a,2.0,2019-01-31
926,9.786569742508355,PURCHASE,a,3.0,2019-01-31
928,188.3091574113097,PURCHASE,b,0.0,2019-01-31
929,-964.1152847042737,REFUND,b,1.0,2019-01-31
931,467.798200512915,PURCHASE,e,1.0,2019-01-31
934,359.99051560382446,PURCHASE,e,1.0,2019-01-31
935,20.796834685563258,PURCHASE,c,3.0,2019-01-31
934,550.2814130410873,PURCHASE,b,5.0,2019-01-31
937,672.7049051438652,PURCHASE,d,1.0,2019-01-31
935,466.3498565530317,PURCHASE,e,4.0,2019-01-31
937,639.2606146405635,PURCHASE,a,3.0,2019-01-31
940,975.7616017556354,PURCHASE,d,3.0,2019-01-31
940,172.59858196734433,PURCHASE,d,3.0,2019-01-31
940,60.856137498468854,PURCHASE,e,5.0,2019-01-31
941,346.54171728256597,PURCHASE,d,1.0,2019-01-31
940,753.2091716055401,PURCHASE,d,0.0,2019-01-31
